material,lat (AA),rS_A (AA),rP_A (AA),rS_B (AA),rP_B (AA),Z_A (e),Z_B (e),HOMO_A (eV),LUMO_A (eV),EA_A (eV),IP_A (eV),EN_A (eV),HOMO_B (eV),LUMO_B (eV),EA_B (eV),IP_B (eV),EN_B (eV)
LaBiO3,4.39936525,2.02960,2.67280,0.99410,1.31290,57,83,-2.721416662798,-2.721416756220,-0.147550178712,5.877355481655,2.864902651471,-4.706546707306,-4.706546868874,-1.846753393810,7.964551439414,3.058899022802
CeAlO3,3.74194180,2.00240,2.56510,1.10410,1.43130,58,13,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-2.547095300306,-2.547095387743,-0.308077870308,5.449666311380,2.570794220536
CeTiO3,3.87762526,2.00240,2.56510,1.54120,2.08940,58,22,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.667603032050,-3.667603157952,-0.021725201808,7.552223574011,3.765249186102
CeVO3,3.80113893,2.00240,2.56510,1.45970,2.04700,58,23,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.798406943350,-4.798407108071,-0.664676976192,7.407416209273,3.371369616541
CeCrO3,3.75894513,2.00240,2.56510,1.42470,2.01210,58,24,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.733548486143,-4.733548648638,-1.259830231993,6.979022153017,2.859595960512
CeMnO3,3.73063935,2.00240,2.56510,0.41350,2.18240,58,25,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.333466263373,-0.671345464134,-1.423902065558,6.884430469844,2.730264202143
CeFeO3,3.71497119,2.00240,2.56510,1.39120,2.20810,58,26,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.836619504771,-3.836619636475,-1.415506591628,7.089031766055,2.836762587214
CeCoO3,3.71866852,2.00240,2.56510,1.38110,1.65750,58,27,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.347469515837,-3.347469630750,-1.133799031088,7.525127748251,3.195664358581
CeNiO3,3.74201709,2.00240,2.56510,1.37820,1.61770,58,28,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-2.919817594254,-2.919817694486,-0.680064535054,8.128919800973,3.724427632959
CeCuO3,3.78000818,2.00240,2.56510,1.23610,2.20480,58,29,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.362985932102,-4.362986081876,-1.554935144418,7.534909454159,2.989987154871
CeZnO3,3.83229972,2.00240,2.56510,1.11690,1.78990,58,30,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-6.384766005031,-0.880351142307,1.016686332121,9.995763731659,5.506225031890
CeGaO3,3.84077871,2.00240,2.56510,1.00870,1.37830,58,31,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-2.447267344605,-2.447267428616,-0.221448418066,5.403241923784,2.590896752859
CeGeO3,3.89757590,2.00240,2.56510,0.92390,1.18940,58,32,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.864142063585,-3.864142196235,-0.978668998444,7.285215454342,3.153273227949
CeZrO3,4.10659164,2.00240,2.56510,1.67180,2.26450,58,40,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.230129340890,-3.230129451775,-0.047328544585,7.150603804508,3.551637629961
CeNbO3,3.99742203,2.00240,2.56510,1.58200,2.11090,58,41,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.395561840699,-4.395561991591,-0.969575749518,7.291456922287,3.160940586385
CeMoO3,3.93694987,2.00240,2.56510,1.55920,2.24600,58,42,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.405289070280,-4.405289221506,-1.713307224028,6.693232569522,2.489962672747
CeTcO3,3.90556005,2.00240,2.56510,1.58880,2.13150,58,43,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.015504540133,-3.015504643650,-1.275831727848,7.207933304014,2.966050788083
CeRuO3,3.89085600,2.00240,2.56510,1.55180,2.19700,58,44,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.663439802229,-2.821777985343,-0.586474863883,8.167782092633,3.790653614375
CeRhO3,3.90553509,2.00240,2.56510,1.51700,2.24450,58,45,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.324078823778,-2.720936056224,-0.649048902331,9.152288883026,4.251619990348
CePdO3,3.95199453,2.00240,2.56510,1.48560,2.29200,58,46,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-5.018246293882,-2.610572297189,-0.200021161260,10.166984187162,4.983481512951
CeAgO3,4.01877093,2.00240,2.56510,1.35140,1.94410,58,47,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.216907058393,-4.216907203152,-1.521159375706,7.251049684650,2.864945154472
CeCdO3,4.08880279,2.00240,2.56510,1.24890,1.89950,58,48,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-6.023736420579,-0.948499811712,1.046403819836,9.367805294123,5.207104556979
CeSnO3,4.12343529,2.00240,2.56510,1.07110,1.37380,58,50,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.693967270914,-3.693967397722,-1.084211366527,6.773509406815,2.844649020144
CeSbO3,4.22697333,2.00240,2.56510,1.00720,1.25160,58,51,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.963183376254,-4.963183546631,-1.964510398835,8.359173003941,3.197331302553
CeTaO3,3.99469672,2.00240,2.56510,1.47300,2.08400,58,73,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.410813983109,-3.410814100196,-0.207862642233,7.364063701622,3.578100529695
CeWO3,3.94470032,2.00240,2.56510,1.41610,2.11260,58,74,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.437043328913,-4.437043481229,-0.922676234942,8.672459941188,3.874891853123
CePtO3,4.00589027,2.00240,2.56510,1.33610,1.80090,58,78,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-5.316148581053,-4.051110054601,-1.310324277513,10.114267892650,4.401971807568
CePbO3,4.28377174,2.00240,2.56510,1.04520,1.42350,58,82,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-3.503690269109,-3.503690389384,-0.958997386626,6.476888103509,2.758945358442
CeBiO3,4.37480592,2.00240,2.56510,0.99410,1.31290,58,83,-2.518872681521,-2.518872767990,0.011225463899,5.740932681812,2.876079072855,-4.706546707306,-4.706546868874,-1.846753393810,7.964551439414,3.058899022802
PrAlO3,3.72258278,1.99500,2.70930,1.10410,1.43130,59,13,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-2.547095300306,-2.547095387743,-0.308077870308,5.449666311380,2.570794220536
PrTiO3,3.86807782,1.99500,2.70930,1.54120,2.08940,59,22,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.667603032050,-3.667603157952,-0.021725201808,7.552223574011,3.765249186102
PrVO3,3.78764673,1.99500,2.70930,1.45970,2.04700,59,23,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.798406943350,-4.798407108071,-0.664676976192,7.407416209273,3.371369616541
PrCrO3,3.74186084,1.99500,2.70930,1.42470,2.01210,59,24,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.733548486143,-4.733548648638,-1.259830231993,6.979022153017,2.859595960512
PrMnO3,3.71347531,1.99500,2.70930,0.41350,2.18240,59,25,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.333466263373,-0.671345464134,-1.423902065558,6.884430469844,2.730264202143
PrFeO3,3.69894280,1.99500,2.70930,1.39120,2.20810,59,26,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.836619504771,-3.836619636475,-1.415506591628,7.089031766055,2.836762587214
PrCoO3,3.70326146,1.99500,2.70930,1.38110,1.65750,59,27,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.347469515837,-3.347469630750,-1.133799031088,7.525127748251,3.195664358581
PrNiO3,3.72673248,1.99500,2.70930,1.37820,1.61770,59,28,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-2.919817594254,-2.919817694486,-0.680064535054,8.128919800973,3.724427632959
PrCuO3,3.76536940,1.99500,2.70930,1.23610,2.20480,59,29,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.362985932102,-4.362986081876,-1.554935144418,7.534909454159,2.989987154871
PrZnO3,3.81829839,1.99500,2.70930,1.11690,1.78990,59,30,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-6.384766005031,-0.880351142307,1.016686332121,9.995763731659,5.506225031890
PrGaO3,3.82514455,1.99500,2.70930,1.00870,1.37830,59,31,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-2.447267344605,-2.447267428616,-0.221448418066,5.403241923784,2.590896752859
PrGeO3,3.87405623,1.99500,2.70930,0.92390,1.18940,59,32,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.864142063585,-3.864142196235,-0.978668998444,7.285215454342,3.153273227949
PrZrO3,4.10274417,1.99500,2.70930,1.67180,2.26450,59,40,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.230129340890,-3.230129451775,-0.047328544585,7.150603804508,3.551637629961
PrNbO3,3.98990405,1.99500,2.70930,1.58200,2.11090,59,41,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.395561840699,-4.395561991591,-0.969575749518,7.291456922287,3.160940586385
PrMoO3,3.92683844,1.99500,2.70930,1.55920,2.24600,59,42,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.405289070280,-4.405289221506,-1.713307224028,6.693232569522,2.489962672747
PrTcO3,3.89321640,1.99500,2.70930,1.58880,2.13150,59,43,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.015504540133,-3.015504643650,-1.275831727848,7.207933304014,2.966050788083
PrRuO3,3.88000015,1.99500,2.70930,1.55180,2.19700,59,44,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.663439802229,-2.821777985343,-0.586474863883,8.167782092633,3.790653614375
PrRhO3,3.89335933,1.99500,2.70930,1.51700,2.24450,59,45,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.324078823778,-2.720936056224,-0.649048902331,9.152288883026,4.251619990348
PrPdO3,3.93995943,1.99500,2.70930,1.48560,2.29200,59,46,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-5.018246293882,-2.610572297189,-0.200021161260,10.166984187162,4.983481512951
PrAgO3,4.00485761,1.99500,2.70930,1.35140,1.94410,59,47,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.216907058393,-4.216907203152,-1.521159375706,7.251049684650,2.864945154472
PrCdO3,4.07798288,1.99500,2.70930,1.24890,1.89950,59,48,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-6.023736420579,-0.948499811712,1.046403819836,9.367805294123,5.207104556979
PrSnO3,4.11373795,1.99500,2.70930,1.07110,1.37380,59,50,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.693967270914,-3.693967397722,-1.084211366527,6.773509406815,2.844649020144
PrSbO3,4.21349801,1.99500,2.70930,1.00720,1.25160,59,51,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.963183376254,-4.963183546631,-1.964510398835,8.359173003941,3.197331302553
PrTaO3,3.98775432,1.99500,2.70930,1.47300,2.08400,59,73,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.410813983109,-3.410814100196,-0.207862642233,7.364063701622,3.578100529695
PrWO3,3.93553285,1.99500,2.70930,1.41610,2.11260,59,74,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.437043328913,-4.437043481229,-0.922676234942,8.672459941188,3.874891853123
PrPtO3,3.99325059,1.99500,2.70930,1.33610,1.80090,59,78,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-5.316148581053,-4.051110054601,-1.310324277513,10.114267892650,4.401971807568
PrPbO3,4.27075216,1.99500,2.70930,1.04520,1.42350,59,82,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-3.503690269109,-3.503690389384,-0.958997386626,6.476888103509,2.758945358442
PrBiO3,4.35540904,1.99500,2.70930,0.99410,1.31290,59,83,-2.248216013177,-2.248216090355,0.135884736816,5.684957273338,2.910421005077,-4.706546707306,-4.706546868874,-1.846753393810,7.964551439414,3.058899022802
NdAlO3,3.70861829,1.99040,2.73570,1.10410,1.43130,60,13,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-2.547095300306,-2.547095387743,-0.308077870308,5.449666311380,2.570794220536
NdTiO3,3.85986992,1.99040,2.73570,1.54120,2.08940,60,22,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.667603032050,-3.667603157952,-0.021725201808,7.552223574011,3.765249186102
NdVO3,3.77780470,1.99040,2.73570,1.45970,2.04700,60,23,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.798406943350,-4.798407108071,-0.664676976192,7.407416209273,3.371369616541
NdCrO3,3.73070413,1.99040,2.73570,1.42470,2.01210,60,24,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.733548486143,-4.733548648638,-1.259830231993,6.979022153017,2.859595960512
NdMnO3,3.70290054,1.99040,2.73570,0.41350,2.18240,60,25,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.333466263373,-0.671345464134,-1.423902065558,6.884430469844,2.730264202143
NdFeO3,3.68986735,1.99040,2.73570,1.39120,2.20810,60,26,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.836619504771,-3.836619636475,-1.415506591628,7.089031766055,2.836762587214
NdCoO3,3.69408312,1.99040,2.73570,1.38110,1.65750,60,27,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.347469515837,-3.347469630750,-1.133799031088,7.525127748251,3.195664358581
NdNiO3,3.71682431,1.99040,2.73570,1.37820,1.61770,60,28,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-2.919817594254,-2.919817694486,-0.680064535054,8.128919800973,3.724427632959
NdCuO3,3.75639409,1.99040,2.73570,1.23610,2.20480,60,29,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.362985932102,-4.362986081876,-1.554935144418,7.534909454159,2.989987154871
NdZnO3,3.80967072,1.99040,2.73570,1.11690,1.78990,60,30,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-6.384766005031,-0.880351142307,1.016686332121,9.995763731659,5.506225031890
NdGaO3,3.81495548,1.99040,2.73570,1.00870,1.37830,60,31,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-2.447267344605,-2.447267428616,-0.221448418066,5.403241923784,2.590896752859
NdGeO3,3.85909115,1.99040,2.73570,0.92390,1.18940,60,32,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.864142063585,-3.864142196235,-0.978668998444,7.285215454342,3.153273227949
NdZrO3,4.09998769,1.99040,2.73570,1.67180,2.26450,60,40,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.230129340890,-3.230129451775,-0.047328544585,7.150603804508,3.551637629961
NdNbO3,3.98484341,1.99040,2.73570,1.58200,2.11090,60,41,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.395561840699,-4.395561991591,-0.969575749518,7.291456922287,3.160940586385
NdMoO3,3.91925546,1.99040,2.73570,1.55920,2.24600,60,42,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.405289070280,-4.405289221506,-1.713307224028,6.693232569522,2.489962672747
NdTcO3,3.88536255,1.99040,2.73570,1.58880,2.13150,60,43,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.015504540133,-3.015504643650,-1.275831727848,7.207933304014,2.966050788083
NdRuO3,3.87397738,1.99040,2.73570,1.55180,2.19700,60,44,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.663439802229,-2.821777985343,-0.586474863883,8.167782092633,3.790653614375
NdRhO3,3.88629229,1.99040,2.73570,1.51700,2.24450,60,45,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.324078823778,-2.720936056224,-0.649048902331,9.152288883026,4.251619990348
NdPdO3,3.93292233,1.99040,2.73570,1.48560,2.29200,60,46,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-5.018246293882,-2.610572297189,-0.200021161260,10.166984187162,4.983481512951
NdAgO3,3.99707138,1.99040,2.73570,1.35140,1.94410,60,47,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.216907058393,-4.216907203152,-1.521159375706,7.251049684650,2.864945154472
NdCdO3,4.07184043,1.99040,2.73570,1.24890,1.89950,60,48,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-6.023736420579,-0.948499811712,1.046403819836,9.367805294123,5.207104556979
NdSnO3,4.10357194,1.99040,2.73570,1.07110,1.37380,60,50,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.693967270914,-3.693967397722,-1.084211366527,6.773509406815,2.844649020144
NdSbO3,4.20248280,1.99040,2.73570,1.00720,1.25160,60,51,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.963183376254,-4.963183546631,-1.964510398835,8.359173003941,3.197331302553
NdTaO3,3.98207390,1.99040,2.73570,1.47300,2.08400,60,73,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.410813983109,-3.410814100196,-0.207862642233,7.364063701622,3.578100529695
NdWO3,3.92818623,1.99040,2.73570,1.41610,2.11260,60,74,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.437043328913,-4.437043481229,-0.922676234942,8.672459941188,3.874891853123
NdPtO3,3.98577383,1.99040,2.73570,1.33610,1.80090,60,78,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-5.316148581053,-4.051110054601,-1.310324277513,10.114267892650,4.401971807568
NdPbO3,4.26068849,1.99040,2.73570,1.04520,1.42350,60,82,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-3.503690269109,-3.503690389384,-0.958997386626,6.476888103509,2.758945358442
NdBiO3,4.34236453,1.99040,2.73570,0.99410,1.31290,60,83,-1.866694429608,-1.866694493689,-6.088279057820,5.769666045605,-0.159306506107,-4.706546707306,-4.706546868874,-1.846753393810,7.964551439414,3.058899022802
PmAlO3,3.69862630,1.98410,2.65900,1.10410,1.43130,61,13,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-2.547095300306,-2.547095387743,-0.308077870308,5.449666311380,2.570794220536
PmTiO3,3.85431429,1.98410,2.65900,1.54120,2.08940,61,22,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.667603032050,-3.667603157952,-0.021725201808,7.552223574011,3.765249186102
PmVO3,3.77091636,1.98410,2.65900,1.45970,2.04700,61,23,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.798406943350,-4.798407108071,-0.664676976192,7.407416209273,3.371369616541
PmCrO3,3.72346359,1.98410,2.65900,1.42470,2.01210,61,24,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.733548486143,-4.733548648638,-1.259830231993,6.979022153017,2.859595960512
PmMnO3,3.69644895,1.98410,2.65900,0.41350,2.18240,61,25,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.333466263373,-0.671345464134,-1.423902065558,6.884430469844,2.730264202143
PmFeO3,3.68450220,1.98410,2.65900,1.39120,2.20810,61,26,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.836619504771,-3.836619636475,-1.415506591628,7.089031766055,2.836762587214
PmCoO3,3.68766043,1.98410,2.65900,1.38110,1.65750,61,27,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.347469515837,-3.347469630750,-1.133799031088,7.525127748251,3.195664358581
PmNiO3,3.70965933,1.98410,2.65900,1.37820,1.61770,61,28,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-2.919817594254,-2.919817694486,-0.680064535054,8.128919800973,3.724427632959
PmCuO3,3.74981041,1.98410,2.65900,1.23610,2.20480,61,29,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.362985932102,-4.362986081876,-1.554935144418,7.534909454159,2.989987154871
PmZnO3,3.80370129,1.98410,2.65900,1.11690,1.78990,61,30,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-6.384766005031,-0.880351142307,1.016686332121,9.995763731659,5.506225031890
PmGaO3,3.80804915,1.98410,2.65900,1.00870,1.37830,61,31,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-2.447267344605,-2.447267428616,-0.221448418066,5.403241923784,2.590896752859
PmGeO3,3.84613429,1.98410,2.65900,0.92390,1.18940,61,32,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.864142063585,-3.864142196235,-0.978668998444,7.285215454342,3.153273227949
PmZrO3,4.09796642,1.98410,2.65900,1.67180,2.26450,61,40,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.230129340890,-3.230129451775,-0.047328544585,7.150603804508,3.551637629961
PmNbO3,3.98098138,1.98410,2.65900,1.58200,2.11090,61,41,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.395561840699,-4.395561991591,-0.969575749518,7.291456922287,3.160940586385
PmMoO3,3.91413069,1.98410,2.65900,1.55920,2.24600,61,42,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.405289070280,-4.405289221506,-1.713307224028,6.693232569522,2.489962672747
PmTcO3,3.88117409,1.98410,2.65900,1.58880,2.13150,61,43,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.015504540133,-3.015504643650,-1.275831727848,7.207933304014,2.966050788083
PmRuO3,3.87043239,1.98410,2.65900,1.55180,2.19700,61,44,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.663439802229,-2.821777985343,-0.586474863883,8.167782092633,3.790653614375
PmRhO3,3.88163370,1.98410,2.65900,1.51700,2.24450,61,45,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.324078823778,-2.720936056224,-0.649048902331,9.152288883026,4.251619990348
PmPdO3,3.92814220,1.98410,2.65900,1.48560,2.29200,61,46,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-5.018246293882,-2.610572297189,-0.200021161260,10.166984187162,4.983481512951
PmAgO3,3.99142434,1.98410,2.65900,1.35140,1.94410,61,47,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.216907058393,-4.216907203152,-1.521159375706,7.251049684650,2.864945154472
PmCdO3,4.06683583,1.98410,2.65900,1.24890,1.89950,61,48,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-6.023736420579,-0.948499811712,1.046403819836,9.367805294123,5.207104556979
PmSnO3,4.09168075,1.98410,2.65900,1.07110,1.37380,61,50,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.693967270914,-3.693967397722,-1.084211366527,6.773509406815,2.844649020144
PmSbO3,4.19222439,1.98410,2.65900,1.00720,1.25160,61,51,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.963183376254,-4.963183546631,-1.964510398835,8.359173003941,3.197331302553
PmTaO3,3.97906770,1.98410,2.65900,1.47300,2.08400,61,73,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.410813983109,-3.410814100196,-0.207862642233,7.364063701622,3.578100529695
PmWO3,3.92444835,1.98410,2.65900,1.41610,2.11260,61,74,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.437043328913,-4.437043481229,-0.922676234942,8.672459941188,3.874891853123
PmPtO3,3.97865648,1.98410,2.65900,1.33610,1.80090,61,78,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-5.316148581053,-4.051110054601,-1.310324277513,10.114267892650,4.401971807568
PmPbO3,4.25530189,1.98410,2.65900,1.04520,1.42350,61,82,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-3.503690269109,-3.503690389384,-0.958997386626,6.476888103509,2.758945358442
PmBiO3,4.33289707,1.98410,2.65900,0.99410,1.31290,61,83,-1.613139200528,-1.613139255904,0.641110898389,5.931357681204,3.286234289796,-4.706546707306,-4.706546868874,-1.846753393810,7.964551439414,3.058899022802
SmAlO3,3.69147303,1.95760,2.71750,1.10410,1.43130,62,13,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-2.547095300306,-2.547095387743,-0.308077870308,5.449666311380,2.570794220536
SmTiO3,3.85032171,1.95760,2.71750,1.54120,2.08940,62,22,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.667603032050,-3.667603157952,-0.021725201808,7.552223574011,3.765249186102
SmVO3,3.76627302,1.95760,2.71750,1.45970,2.04700,62,23,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.798406943350,-4.798407108071,-0.664676976192,7.407416209273,3.371369616541
SmCrO3,3.71854273,1.95760,2.71750,1.42470,2.01210,62,24,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.733548486143,-4.733548648638,-1.259830231993,6.979022153017,2.859595960512
SmMnO3,3.69237522,1.95760,2.71750,0.41350,2.18240,62,25,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.333466263373,-0.671345464134,-1.423902065558,6.884430469844,2.730264202143
SmFeO3,3.68031469,1.95760,2.71750,1.39120,2.20810,62,26,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.836619504771,-3.836619636475,-1.415506591628,7.089031766055,2.836762587214
SmCoO3,3.68255706,1.95760,2.71750,1.38110,1.65750,62,27,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.347469515837,-3.347469630750,-1.133799031088,7.525127748251,3.195664358581
SmNiO3,3.70405192,1.95760,2.71750,1.37820,1.61770,62,28,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-2.919817594254,-2.919817694486,-0.680064535054,8.128919800973,3.724427632959
SmCuO3,3.74458305,1.95760,2.71750,1.23610,2.20480,62,29,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.362985932102,-4.362986081876,-1.554935144418,7.534909454159,2.989987154871
SmZnO3,3.79951275,1.95760,2.71750,1.11690,1.78990,62,30,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-6.384766005031,-0.880351142307,1.016686332121,9.995763731659,5.506225031890
